system,distance_scope,protein_type,bin_start_nm,bin_end_nm,frame_mean_count_mean,frame_mean_probability_mean,cumulative_probability_mean,frame_mean_count_sd,frame_mean_probability_sd,cumulative_probability_sd,frame_mean_count_n,frame_mean_probability_n,cumulative_probability_n
M10O90D1,physical_chain_com,MED1,21.75,22.0,0.05000000000000001,0.01,0.6850297619047616,0.05,0.011057378758096334,0.05749578237733312,3,3,3
M10O90D1,physical_chain_com,MED1,22.0,22.25,0.03333333333333333,0.005324074074074074,0.6903538359788356,0.014433756729740645,0.0032818164071198664,0.0606504174824833,3,3,3
M10O90D1,physical_chain_com,MED1,22.25,22.5,0.075,0.0129728835978836,0.7033267195767192,0.025,0.008264170742857591,0.06042346438982374,3,3,3
M10O90D1,physical_chain_com,MED1,22.5,22.75,0.05000000000000001,0.007589285714285714,0.710916005291005,0.04330127018922193,0.006450510952884894,0.0547562624096518,3,3,3
M10O90D1,physical_chain_com,MED1,22.75,23.0,0.05833333333333333,0.009269179894179894,0.7201851851851848,0.06291528696058958,0.01039991251523776,0.04445021080848994,3,3,3
M10O90D1,physical_chain_com,MED1,23.0,23.25,0.03333333333333333,0.005171957671957671,0.7253571428571425,0.038188130791298666,0.005740999799094725,0.04818288770421503,3,3,3
M10O90D1,physical_chain_com,MED1,23.25,23.5,0.03333333333333333,0.005763888888888889,0.7311210317460315,0.014433756729740645,0.0030924227886406,0.04710528592940017,3,3,3
M10O90D1,physical_chain_com,MED1,23.5,23.75,0.041666666666666664,0.006213624338624339,0.7373346560846558,0.014433756729740645,0.002218772419087418,0.04624640499557441,3,3,3
M10O90D1,physical_chain_com,MED1,23.75,24.0,0.06666666666666667,0.011699735449735451,0.7490343915343912,0.01443375672974064,0.003458879314088802,0.04451056051341091,3,3,3
M10O90D1,physical_chain_com,MED1,24.0,24.25,0.049999999999999996,0.008422619047619049,0.7574570105820103,0.04330127018922194,0.0072008434998160845,0.0501687344954641,3,3,3
M10O90D1,physical_chain_com,MED1,24.25,24.5,0.05833333333333333,0.009900793650793651,0.7673578042328039,0.06291528696058958,0.009653200899387232,0.04052734951324215,3,3,3
M10O90D1,physical_chain_com,MED1,24.5,24.75,0.03333333333333333,0.005912698412698414,0.7732705026455022,0.05773502691896258,0.010241094060625506,0.03201341749898479,3,3,3
M10O90D1,physical_chain_com,MED1,24.75,25.0,0.05833333333333334,0.007982804232804232,0.7812533068783066,0.03818813079129867,0.004148502230528235,0.031242573338561636,3,3,3
M10O90D1,physical_chain_com,MED1,25.0,25.25,0.041666666666666664,0.007232142857142857,0.7884854497354494,0.038188130791298666,0.006320394386751639,0.024970540271403545,3,3,3
M10O90D1,physical_chain_com,MED1,25.25,25.5,0.025000000000000005,0.0036210317460317457,0.7921064814814812,0.0,0.0005226018726613462,0.024793515220796356,3,3,3
M10O90D1,physical_chain_com,MED1,25.5,25.75,0.05833333333333333,0.010297619047619047,0.8024041005291002,0.01443375672974064,0.0037348522481073783,0.02831352392722789,3,3,3
M10O90D1,physical_chain_com,MED1,25.75,26.0,0.016666666666666666,0.0019675925925925924,0.8043716931216928,0.014433756729740645,0.0017128065494153638,0.029052345759752306,3,3,3
M10O90D1,physical_chain_com,MED1,26.0,26.25,0.05833333333333333,0.009811507936507936,0.8141832010582007,0.01443375672974064,0.0019858871161131156,0.027154672189290272,3,3,3
M10O90D1,physical_chain_com,MED1,26.25,26.5,0.041666666666666664,0.006071428571428571,0.8202546296296293,0.02886751345948129,0.0031743551490412813,0.024786079146170727,3,3,3
M10O90D1,physical_chain_com,MED1,26.5,26.75,0.016666666666666666,0.0024305555555555556,0.8226851851851849,0.014433756729740645,0.0021684020827772215,0.022661532289739356,3,3,3
M10O90D1,physical_chain_com,MED1,26.75,27.0,0.041666666666666664,0.006527777777777778,0.8292129629629627,0.038188130791298666,0.006671005532512682,0.017522836116845006,3,3,3
M10O90D1,physical_chain_com,MED1,27.0,27.25,0.049999999999999996,0.008505291005291005,0.8377182539682536,0.024999999999999998,0.004949087817729365,0.015133105081048296,3,3,3
M10O90D1,physical_chain_com,MED1,27.25,27.5,0.049999999999999996,0.009603174603174603,0.8473214285714281,0.024999999999999994,0.00657066650745796,0.014805486554999008,3,3,3
M10O90D1,physical_chain_com,MED1,27.5,27.75,0.05833333333333333,0.010717592592592591,0.8580390211640209,0.03818813079129867,0.007340883283831125,0.022079012873808767,3,3,3
M10O90D1,physical_chain_com,MED1,27.75,28.0,0.03333333333333333,0.004791666666666667,0.8628306878306876,0.014433756729740645,0.002886751345948129,0.022129130528500716,3,3,3
M10O90D1,physical_chain_com,MED1,28.0,28.25,0.008333333333333333,0.0020833333333333333,0.8649140211640208,0.014433756729740645,0.0036084391824351613,0.018928585293884092,3,3,3
M10O90D1,physical_chain_com,MED1,28.25,28.5,0.041666666666666664,0.006825396825396825,0.8717394179894177,0.028867513459481284,0.004456474648052843,0.020134395594341523,3,3,3
M10O90D1,physical_chain_com,MED1,28.5,28.75,0.041666666666666664,0.006954365079365078,0.8786937830687828,0.014433756729740645,0.0018094487505318326,0.01939169313683334,3,3,3
M10O90D1,physical_chain_com,MED1,28.75,29.0,0.041666666666666664,0.005439814814814815,0.8841335978835976,0.052041649986653324,0.0061756118388676395,0.013287094648032401,3,3,3
M10O90D1,physical_chain_com,MED1,29.0,29.25,0.016666666666666666,0.003009259259259259,0.8871428571428567,0.014433756729740645,0.0031314234394603435,0.014313643883881084,3,3,3
M10O90D1,physical_chain_com,MED1,29.25,29.5,0.008333333333333333,0.001388888888888889,0.8885317460317457,0.014433756729740645,0.0024056261216234406,0.01486055480341345,3,3,3
M10O90D1,physical_chain_com,MED1,29.5,29.75,0.025000000000000005,0.0044444444444444444,0.89297619047619,0.0,0.0004811252243246882,0.015188501783248766,3,3,3
M10O90D1,physical_chain_com,MED1,29.75,30.0,0.016666666666666666,0.0021164021164021165,0.8950925925925922,0.02886751345948129,0.0036657159948547667,0.01165823332851004,3,3,3
M10O90D1,physical_chain_com,MED1,30.0,30.25,0.041666666666666664,0.005750661375661375,0.9008432539682536,0.05204164998665332,0.007681418490407571,0.00610186794535272,3,3,3
M10O90D1,physical_chain_com,MED1,30.25,30.5,0.025000000000000005,0.0037037037037037034,0.9045469576719573,0.0,0.0008018753738744805,0.006599439695753784,3,3,3
M10O90D1,physical_chain_com,MED1,30.5,30.75,0.03333333333333333,0.004652777777777777,0.909199735449735,0.03818813079129867,0.004913899880648468,0.0070544108885120796,3,3,3
M10O90D1,physical_chain_com,MED1,30.75,31.0,0.025000000000000005,0.004097222222222222,0.9132969576719573,0.025,0.003728720488516333,0.008891580855955587,3,3,3
M10O90D1,physical_chain_com,MED1,31.0,31.25,0.049999999999999996,0.006696428571428571,0.9199933862433859,0.024999999999999994,0.0033704618014601564,0.011915575996616697,3,3,3
M10O90D1,physical_chain_com,MED1,31.25,31.5,0.025000000000000005,0.003981481481481482,0.9239748677248674,0.025,0.0038921943624043893,0.008613038637803655,3,3,3
M10O90D1,physical_chain_com,MED1,31.5,31.75,0.008333333333333333,0.001388888888888889,0.9253637566137561,0.014433756729740645,0.0024056261216234406,0.007279619227202318,3,3,3
M10O90D1,physical_chain_com,MED1,31.75,32.0,0.008333333333333333,0.001388888888888889,0.9267526455026451,0.014433756729740645,0.0024056261216234406,0.0062643238901165495,3,3,3
M10O90D1,physical_chain_com,MED1,32.0,32.25,0.016666666666666666,0.0021164021164021165,0.9288690476190472,0.014433756729740645,0.0018753236612113525,0.004391469647957706,3,3,3
M10O90D1,physical_chain_com,MED1,32.25,32.5,0.008333333333333333,0.0010416666666666667,0.9299107142857138,0.014433756729740645,0.0018042195912175807,0.003345667020459598,3,3,3
M10O90D1,physical_chain_com,MED1,32.5,32.75,0.0,0.0,0.9299107142857138,0.0,0.0,0.003345667020459598,3,3,3
M10O90D1,physical_chain_com,MED1,32.75,33.0,0.008333333333333333,0.001388888888888889,0.9312996031746028,0.014433756729740645,0.0024056261216234406,0.0057426081755898575,3,3,3
M10O90D1,physical_chain_com,MED1,33.0,33.25,0.008333333333333333,0.0008333333333333334,0.9321329365079362,0.014433756729740645,0.0014433756729740645,0.005085223014066923,3,3,3
M10O90D1,physical_chain_com,MED1,33.25,33.5,0.025000000000000005,0.0033068783068783067,0.9354398148148144,0.0,0.00045821449935684583,0.005260016933927886,3,3,3
M10O90D1,physical_chain_com,MED1,33.5,33.75,0.016666666666666666,0.0022321428571428575,0.9376719576719572,0.014433756729740645,0.0019459370283663722,0.00331492242516936,3,3,3
M10O90D1,physical_chain_com,MED1,33.75,34.0,0.016666666666666666,0.0020238095238095236,0.9396957671957668,0.014433756729740645,0.0018327147998024587,0.0048837778686873536,3,3,3
M10O90D1,physical_chain_com,MED1,34.0,34.25,0.03333333333333333,0.004546957671957672,0.9442427248677244,0.014433756729740645,0.002409884021025281,0.007109499194316439,3,3,3
M10O90D1,physical_chain_com,MED1,34.25,34.5,0.0,0.0,0.9442427248677244,0.0,0.0,0.007109499194316439,3,3,3
M10O90D1,physical_chain_com,MED1,34.5,34.75,0.008333333333333333,0.0016666666666666668,0.945909391534391,0.014433756729740645,0.002886751345948129,0.005749051447899926,3,3,3
M10O90D1,physical_chain_com,MED1,34.75,35.0,0.008333333333333333,0.0011904761904761904,0.9470998677248673,0.014433756729740645,0.002061965247105806,0.005546205756652061,3,3,3
M10O90D1,physical_chain_com,MED1,35.0,35.25,0.0,0.0,0.9470998677248673,0.0,0.0,0.005546205756652061,3,3,3
M10O90D1,physical_chain_com,MED1,35.25,35.5,0.008333333333333333,0.0010416666666666667,0.9481415343915339,0.014433756729740645,0.0018042195912175807,0.00710112598299295,3,3,3
M10O90D1,physical_chain_com,MED1,35.5,35.75,0.024999999999999998,0.004464285714285714,0.9526058201058197,0.04330127018922193,0.007732369676646773,0.014437712151738257,3,3,3
M10O90D1,physical_chain_com,MED1,35.75,36.0,0.016666666666666666,0.003472222222222222,0.9560780423280418,0.02886751345948129,0.006014065304058602,0.013891759671185989,3,3,3
M10O90D1,physical_chain_com,MED1,36.0,36.25,0.016666666666666666,0.0024305555555555556,0.9585085978835974,0.014433756729740645,0.0021684020827772215,0.014310701847892448,3,3,3
M10O90D1,physical_chain_com,MED1,36.25,36.5,0.008333333333333333,0.0010416666666666667,0.9595502645502642,0.014433756729740645,0.0018042195912175807,0.015920070177898663,3,3,3
M10O90D1,physical_chain_com,MED1,36.5,36.75,0.008333333333333333,0.0010416666666666667,0.9605919312169308,0.014433756729740645,0.0018042195912175807,0.015876519743892648,3,3,3
M10O90D1,physical_chain_com,MED1,36.75,37.0,0.025000000000000005,0.0037830687830687835,0.9643749999999995,0.025,0.004373248728664397,0.01896646121650258,3,3,3
M10O90D1,physical_chain_com,MED1,37.0,37.25,0.016666666666666666,0.0023809523809523807,0.9667559523809519,0.014433756729740645,0.002061965247105806,0.020623024367688984,3,3,3
M10O90D1,physical_chain_com,MED1,37.25,37.5,0.041666666666666664,0.006666666666666667,0.9734226190476186,0.014433756729740645,0.002366211810750114,0.02024754681257549,3,3,3
M10O90D1,physical_chain_com,MED1,37.5,37.75,0.008333333333333333,0.0009259259259259259,0.9743485449735445,0.014433756729740645,0.0016037507477489603,0.018850097444823643,3,3,3
M10O90D1,physical_chain_com,MED1,37.75,38.0,0.008333333333333333,0.0016666666666666668,0.9760152116402111,0.014433756729740645,0.002886751345948129,0.019042093003514064,3,3,3
M10O90D1,physical_chain_com,MED1,38.0,38.25,0.008333333333333333,0.0016666666666666668,0.9776818783068779,0.014433756729740645,0.002886751345948129,0.01639769418965816,3,3,3
M10O90D1,physical_chain_com,MED1,38.25,38.5,0.008333333333333333,0.0010416666666666667,0.9787235449735445,0.014433756729740645,0.0018042195912175807,0.014791038989659685,3,3,3
M10O90D1,physical_chain_com,MED1,38.5,38.75,0.016666666666666666,0.0022321428571428575,0.9809556878306874,0.014433756729740645,0.0019459370283663722,0.013311027693602236,3,3,3
M10O90D1,physical_chain_com,MED1,38.75,39.0,0.0,0.0,0.9809556878306874,0.0,0.0,0.013311027693602236,3,3,3
M10O90D1,physical_chain_com,MED1,39.0,39.25,0.016666666666666666,0.002857142857142857,0.9838128306878303,0.02886751345948129,0.0049487165930539355,0.008989525914845494,3,3,3
M10O90D1,physical_chain_com,MED1,39.25,39.5,0.016666666666666666,0.001875,0.9856878306878304,0.02886751345948129,0.003247595264191645,0.006647242445259483,3,3,3
M10O90D1,physical_chain_com,MED1,39.5,39.75,0.0,0.0,0.9856878306878304,0.0,0.0,0.006647242445259483,3,3,3
M10O90D1,physical_chain_com,MED1,39.75,40.0,0.0,0.0,0.9856878306878304,0.0,0.0,0.006647242445259483,3,3,3
M10O90D1,physical_chain_com,MED1,40.0,40.25,0.008333333333333333,0.0010416666666666667,0.986729497354497,0.014433756729740645,0.0018042195912175807,0.005740451191098326,3,3,3
M10O90D1,physical_chain_com,MED1,40.25,40.5,0.0,0.0,0.986729497354497,0.0,0.0,0.005740451191098326,3,3,3
M10O90D1,physical_chain_com,MED1,40.5,40.75,0.008333333333333333,0.0009259259259259259,0.9876554232804229,0.014433756729740645,0.0016037507477489603,0.0053322958962016345,3,3,3
M10O90D1,physical_chain_com,MED1,40.75,41.0,0.0,0.0,0.9876554232804229,0.0,0.0,0.0053322958962016345,3,3,3
M10O90D1,physical_chain_com,MED1,41.0,41.25,0.0,0.0,0.9876554232804229,0.0,0.0,0.0053322958962016345,3,3,3
M10O90D1,physical_chain_com,MED1,41.25,41.5,0.008333333333333333,0.0010416666666666667,0.9886970899470896,0.014433756729740645,0.0018042195912175807,0.0040285148346910545,3,3,3
M10O90D1,physical_chain_com,MED1,41.5,41.75,0.0,0.0,0.9886970899470896,0.0,0.0,0.0040285148346910545,3,3,3
M10O90D1,physical_chain_com,MED1,41.75,42.0,0.0,0.0,0.9886970899470896,0.0,0.0,0.0040285148346910545,3,3,3
M10O90D1,physical_chain_com,MED1,42.0,42.25,0.008333333333333333,0.0010416666666666667,0.9897387566137562,0.014433756729740645,0.0018042195912175807,0.005820600891341802,3,3,3
M10O90D1,physical_chain_com,MED1,42.25,42.5,0.0,0.0,0.9897387566137562,0.0,0.0,0.005820600891341802,3,3,3
M10O90D1,physical_chain_com,MED1,42.5,42.75,0.0,0.0,0.9897387566137562,0.0,0.0,0.005820600891341802,3,3,3
M10O90D1,physical_chain_com,MED1,42.75,43.0,0.016666666666666666,0.0024305555555555556,0.9921693121693118,0.014433756729740645,0.0021684020827772215,0.0036888401676061543,3,3,3
M10O90D1,physical_chain_com,MED1,43.0,43.25,0.008333333333333333,0.0011904761904761904,0.993359788359788,0.014433756729740645,0.002061965247105806,0.003224150386164663,3,3,3
M10O90D1,physical_chain_com,MED1,43.25,43.5,0.016666666666666666,0.002857142857142857,0.9962169312169308,0.014433756729740645,0.002575393768188564,0.0011261268070789248,3,3,3
M10O90D1,physical_chain_com,MED1,43.5,43.75,0.008333333333333333,0.0011904761904761904,0.997407407407407,0.014433756729740645,0.002061965247105806,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,43.75,44.0,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,44.0,44.25,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,44.25,44.5,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,44.5,44.75,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,44.75,45.0,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,45.0,45.25,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,45.25,45.5,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,45.5,45.75,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,45.75,46.0,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,46.0,46.25,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,46.25,46.5,0.0,0.0,0.997407407407407,0.0,0.0,0.002505138751568194,3,3,3
M10O90D1,physical_chain_com,MED1,46.5,46.75,0.008333333333333333,0.0009259259259259259,0.998333333333333,0.014433756729740645,0.0016037507477489603,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,46.75,47.0,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,47.0,47.25,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,47.25,47.5,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,47.5,47.75,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,47.75,48.0,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,48.0,48.25,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,48.25,48.5,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,48.5,48.75,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,48.75,49.0,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,49.0,49.25,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,49.25,49.5,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,49.5,49.75,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,49.75,50.0,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,50.0,50.25,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,50.25,50.5,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,50.5,50.75,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,50.75,51.0,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,51.0,51.25,0.0,0.0,0.998333333333333,0.0,0.0,0.0028867513459480834,3,3,3
M10O90D1,physical_chain_com,MED1,51.25,51.5,0.008333333333333333,0.0016666666666666668,0.9999999999999997,0.014433756729740645,0.002886751345948129,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,51.5,51.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,51.75,52.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,52.0,52.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,52.25,52.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,52.5,52.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,52.75,53.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,53.0,53.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,53.25,53.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,53.5,53.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,53.75,54.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,54.0,54.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,54.25,54.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,54.5,54.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,54.75,55.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,55.0,55.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,55.25,55.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,55.5,55.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,55.75,56.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,56.0,56.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,56.25,56.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,56.5,56.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,56.75,57.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,57.0,57.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,57.25,57.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,57.5,57.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,57.75,58.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,58.0,58.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,58.25,58.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,58.5,58.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,58.75,59.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,59.0,59.25,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,59.25,59.5,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,59.5,59.75,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,59.75,60.0,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,MED1,60.0,inf,0.0,0.0,0.9999999999999997,0.0,0.0,7.850462293418876e-17,3,3,3
M10O90D1,physical_chain_com,OCT4,0.0,0.25,0.16666666666666666,0.003909026018879668,0.003909026018879668,0.08779711460710615,0.0022856598259075865,0.0022856598259075865,3,3,3
M10O90D1,physical_chain_com,OCT4,0.25,0.5,0.6333333333333333,0.014228964543544088,0.018137990562423757,0.16645820296198477,0.004115081317154301,0.004976595889445268,3,3,3
M10O90D1,physical_chain_com,OCT4,0.5,0.75,0.9333333333333332,0.0213273923343158,0.03946538289673956,0.12332207155790617,0.003079314759822536,0.00784653519446605,3,3,3
M10O90D1,physical_chain_com,OCT4,0.75,1.0,1.2750000000000001,0.02927692490291295,0.06874230779965251,0.15612494995995999,0.0037482325286778426,0.007715888290254811,3,3,3
M10O90D1,physical_chain_com,OCT4,1.0,1.25,1.7166666666666668,0.039446049611790705,0.10818835741144323,0.18085445345175583,0.005139847102188394,0.011128631944274048,3,3,3
M10O90D1,physical_chain_com,OCT4,1.25,1.5,2.0416666666666665,0.04664227263702279,0.154830630048466,0.23228933107943903,0.005642438239670037,0.015174449426216917,3,3,3
M10O90D1,physical_chain_com,OCT4,1.5,1.75,2.091666666666667,0.047968677537740916,0.20279930758620693,0.0763762615825974,0.0019800223248857903,0.016269329711843267,3,3,3
M10O90D1,physical_chain_com,OCT4,1.75,2.0,2.441666666666667,0.055887218745534394,0.25868652633174133,0.13768926368215273,0.0022884487242817043,0.015301446190846264,3,3,3
M10O90D1,physical_chain_com,OCT4,2.0,2.25,2.75,0.06356806982556996,0.3222545961573113,0.10897247358851686,0.0021297237084799865,0.016258211666069045,3,3,3
M10O90D1,physical_chain_com,OCT4,2.25,2.5,2.4166666666666665,0.05544098214314098,0.37769557830045225,0.1376892636821525,0.003723855091140773,0.01856516215105227,3,3,3
M10O90D1,physical_chain_com,OCT4,2.5,2.75,2.35,0.05388711276445559,0.4315826910649079,0.3682729965664057,0.00930707712475054,0.027450883958819443,3,3,3
M10O90D1,physical_chain_com,OCT4,2.75,3.0,2.0083333333333333,0.04606834695815706,0.4776510380230649,0.175594229214212,0.0024610032026169152,0.025040175855067064,3,3,3
M10O90D1,physical_chain_com,OCT4,3.0,3.25,1.9083333333333332,0.04352996479482619,0.5211810028178911,0.2787621447279623,0.004948210236171221,0.020614027945945048,3,3,3
M10O90D1,physical_chain_com,OCT4,3.25,3.5,1.7583333333333335,0.03995195929282449,0.5611329621107156,0.08779711460710615,0.002488541275617195,0.02026610826458392,3,3,3
M10O90D1,physical_chain_com,OCT4,3.5,3.75,1.4833333333333334,0.03333906080500682,0.5944720229157224,0.2240721609958125,0.004734043415604974,0.01623786796510037,3,3,3
M10O90D1,physical_chain_com,OCT4,3.75,4.0,1.2333333333333334,0.02786581101560449,0.6223378339313269,0.1755942292142123,0.0039276513541924366,0.01510109645278569,3,3,3
M10O90D1,physical_chain_com,OCT4,4.0,4.25,1.0416666666666667,0.023797315392936613,0.6461351493242634,0.12332207155790621,0.0030941785517716518,0.012437419005145549,3,3,3
M10O90D1,physical_chain_com,OCT4,4.25,4.5,0.8833333333333333,0.019782898942941576,0.665918048267205,0.11814539065631519,0.002099363087241769,0.011076996657591405,3,3,3
M10O90D1,physical_chain_com,OCT4,4.5,4.75,0.7999999999999999,0.018518084774868524,0.6844361330420735,0.175,0.004708718040277933,0.015677892935785087,3,3,3
M10O90D1,physical_chain_com,OCT4,4.75,5.0,0.5416666666666666,0.0125715243700567,0.6970076574121302,0.08036375634160796,0.002210294678735575,0.017884706253123203,3,3,3
M10O90D1,physical_chain_com,OCT4,5.0,5.25,0.30833333333333335,0.007058038026338759,0.704065695438469,0.05773502691896256,0.0016119076552549396,0.019165291200359817,3,3,3
M10O90D1,physical_chain_com,OCT4,5.25,5.5,0.30833333333333335,0.006913558713981402,0.7109792541524503,0.05204164998665333,0.0009494690550462911,0.018376911843027994,3,3,3
