system,interaction,x_bin,y_bin,contact_probability_mean,contact_probability_sd,contact_probability_n
M20O80,MED1-OCT4,18,3,0.00013541666666666666,5.9155295268752847e-05,3
M20O80,MED1-OCT4,18,4,0.00011979166666666666,3.6084391824351606e-05,3
M20O80,MED1-OCT4,18,5,0.000125,4.6874999999999994e-05,3
M20O80,MED1-OCT4,18,6,0.00013020833333333333,3.9322054350368485e-05,3
M20O80,MED1-OCT4,18,7,0.00011979166666666666,3.9322054350368485e-05,3
M20O80,MED1-OCT4,18,8,0.00015625,4.1339864235384224e-05,3
M20O80,MED1-OCT4,18,9,0.000125,4.1339864235384224e-05,3
M20O80,MED1-OCT4,18,10,0.000125,4.133986423538423e-05,3
M20O80,MED1-OCT4,18,11,0.000234375,9.50431645359097e-05,3
M20O80,MED1-OCT4,18,12,0.0002239583333333333,4.773516348912335e-05,3
M20O80,MED1-OCT4,18,13,0.000203125,7.1602745233685e-05,3
M20O80,MED1-OCT4,18,14,0.0001354166666666667,3.6084391824351606e-05,3
M20O80,MED1-OCT4,18,15,0.00016145833333333333,5.915529526875285e-05,3
M20O80,MED1-OCT4,18,16,0.00016666666666666666,3.252603124165832e-05,3
M20O80,MED1-OCT4,18,17,0.00015104166666666665,2.386758174456166e-05,3
M20O80,MED1-OCT4,19,0,0.00015625,7.1602745233685e-05,3
M20O80,MED1-OCT4,19,1,0.00017708333333333335,4.51054897804395e-05,3
M20O80,MED1-OCT4,19,2,0.00013020833333333333,3.932205435036848e-05,3
M20O80,MED1-OCT4,19,3,0.00011979166666666666,4.773516348912333e-05,3
M20O80,MED1-OCT4,19,4,0.00011458333333333333,3.932205435036849e-05,3
M20O80,MED1-OCT4,19,5,0.000125,2.7063293868263713e-05,3
M20O80,MED1-OCT4,19,6,7.291666666666667e-05,2.386758174456167e-05,3
M20O80,MED1-OCT4,19,7,7.291666666666667e-05,3.9322054350368485e-05,3
M20O80,MED1-OCT4,19,8,5.7291666666666666e-05,3.9322054350368485e-05,3
M20O80,MED1-OCT4,19,9,8.333333333333333e-05,6.314768569261531e-05,3
M20O80,MED1-OCT4,19,10,0.00010416666666666667,3.2526031241658315e-05,3
M20O80,MED1-OCT4,19,11,0.00010937499999999999,6.25e-05,3
M20O80,MED1-OCT4,19,12,9.895833333333333e-05,2.3867581744561672e-05,3
M20O80,MED1-OCT4,19,13,9.374999999999999e-05,4.687499999999999e-05,3
M20O80,MED1-OCT4,19,14,0.00013020833333333333,2.386758174456167e-05,3
M20O80,MED1-OCT4,19,15,0.00010416666666666667,3.9322054350368485e-05,3
M20O80,MED1-OCT4,19,16,0.000109375,1.5625e-05,3
M20O80,MED1-OCT4,19,17,0.000140625,1.5624999999999987e-05,3
M20O80,MED1-OCT4,20,0,0.00017708333333333335,5.487319662944135e-05,3
M20O80,MED1-OCT4,20,1,0.00015104166666666665,3.932205435036849e-05,3
M20O80,MED1-OCT4,20,2,7.8125e-05,2.7063293868263706e-05,3
M20O80,MED1-OCT4,20,3,6.770833333333334e-05,3.932205435036849e-05,3
M20O80,MED1-OCT4,20,4,0.000125,9.757809372497497e-05,3
M20O80,MED1-OCT4,20,5,0.0001354166666666667,4.773516348912333e-05,3
M20O80,MED1-OCT4,20,6,7.8125e-05,4.133986423538423e-05,3
M20O80,MED1-OCT4,20,7,3.125e-05,1.5625e-05,3
M20O80,MED1-OCT4,20,8,2.0833333333333333e-05,2.386758174456167e-05,3
M20O80,MED1-OCT4,20,9,1.0416666666666666e-05,9.021097956087903e-06,3
M20O80,MED1-OCT4,20,10,3.6458333333333336e-05,1.8042195912175803e-05,3
M20O80,MED1-OCT4,20,11,3.6458333333333336e-05,2.386758174456167e-05,3
M20O80,MED1-OCT4,20,12,4.687500000000001e-05,0.0,3
M20O80,MED1-OCT4,20,13,1.0416666666666666e-05,9.021097956087903e-06,3
M20O80,MED1-OCT4,20,14,6.770833333333334e-05,9.021097956087905e-06,3
M20O80,MED1-OCT4,20,15,8.854166666666667e-05,3.9322054350368485e-05,3
M20O80,MED1-OCT4,20,16,0.000109375,1.5625e-05,3
M20O80,MED1-OCT4,20,17,8.854166666666667e-05,9.021097956087908e-06,3
M20O80,MED1-OCT4,21,0,0.00017708333333333335,5.487319662944134e-05,3
M20O80,MED1-OCT4,21,1,0.00014583333333333332,9.021097956087908e-06,3
M20O80,MED1-OCT4,21,2,0.00017708333333333335,3.2526031241658335e-05,3
M20O80,MED1-OCT4,21,3,0.00021354166666666665,5.915529526875284e-05,3
M20O80,MED1-OCT4,21,4,0.00015104166666666665,7.3840869160197e-05,3
M20O80,MED1-OCT4,21,5,0.00017708333333333335,3.9322054350368506e-05,3
M20O80,MED1-OCT4,21,6,0.00019791666666666666,5.022734771350498e-05,3
M20O80,MED1-OCT4,21,7,0.00017187500000000002,4.133986423538423e-05,3
M20O80,MED1-OCT4,21,8,0.0002239583333333333,9.021097956087888e-06,3
M20O80,MED1-OCT4,21,9,0.00019791666666666666,1.8042195912175816e-05,3
M20O80,MED1-OCT4,21,10,0.000203125,1.5624999999999994e-05,3
M20O80,MED1-OCT4,21,11,0.00019270833333333333,3.932205435036848e-05,3
M20O80,MED1-OCT4,21,12,0.00019270833333333333,2.3867581744561676e-05,3
M20O80,MED1-OCT4,21,13,0.00019270833333333333,3.252603124165832e-05,3
M20O80,MED1-OCT4,21,14,9.895833333333333e-05,5.915529526875285e-05,3
M20O80,MED1-OCT4,21,15,0.0001354166666666667,3.608439182435161e-05,3
M20O80,MED1-OCT4,21,16,0.00017708333333333335,4.51054897804395e-05,3
M20O80,MED1-OCT4,21,17,0.00015625,4.1339864235384224e-05,3
M20O80,MED1-OCT4,22,0,9.895833333333333e-05,3.6084391824351606e-05,3
M20O80,MED1-OCT4,22,1,0.00011458333333333333,1.8042195912175806e-05,3
M20O80,MED1-OCT4,22,2,0.00010416666666666665,3.9322054350368485e-05,3
M20O80,MED1-OCT4,22,3,7.8125e-05,4.133986423538423e-05,3
M20O80,MED1-OCT4,22,4,8.854166666666667e-05,2.3867581744561672e-05,3
M20O80,MED1-OCT4,22,5,0.000109375,1.5624999999999997e-05,3
M20O80,MED1-OCT4,22,6,0.00013020833333333333,5.0227347713504974e-05,3
M20O80,MED1-OCT4,22,7,6.770833333333334e-05,1.8042195912175803e-05,3
M20O80,MED1-OCT4,22,8,5.7291666666666666e-05,9.021097956087901e-06,3
M20O80,MED1-OCT4,22,9,6.25e-05,5.412658773652742e-05,3
M20O80,MED1-OCT4,22,10,6.25e-05,0.0,3
M20O80,MED1-OCT4,22,11,8.854166666666667e-05,3.252603124165832e-05,3
M20O80,MED1-OCT4,22,12,9.374999999999999e-05,4.133986423538422e-05,3
M20O80,MED1-OCT4,22,13,7.291666666666667e-05,3.252603124165832e-05,3
M20O80,MED1-OCT4,22,14,8.854166666666667e-05,9.021097956087903e-06,3
M20O80,MED1-OCT4,22,15,0.000109375,2.7063293868263706e-05,3
M20O80,MED1-OCT4,22,16,9.375000000000002e-05,3.125e-05,3
M20O80,MED1-OCT4,22,17,0.000140625,6.810779599282302e-05,3
M20O80,MED1-OCT4,23,0,0.00016666666666666666,1.804219591217581e-05,3
M20O80,MED1-OCT4,23,1,0.000140625,1.5624999999999994e-05,3
M20O80,MED1-OCT4,23,2,0.00010416666666666667,3.252603124165832e-05,3
M20O80,MED1-OCT4,23,3,3.6458333333333336e-05,1.8042195912175803e-05,3
M20O80,MED1-OCT4,23,4,9.895833333333333e-05,1.8042195912175806e-05,3
M20O80,MED1-OCT4,23,5,0.000109375,3.1249999999999994e-05,3
M20O80,MED1-OCT4,23,6,9.375000000000002e-05,1.5625000000000004e-05,3
M20O80,MED1-OCT4,23,7,5.7291666666666666e-05,5.022734771350497e-05,3
M20O80,MED1-OCT4,23,8,2.604166666666667e-05,1.8042195912175806e-05,3
M20O80,MED1-OCT4,23,9,2.604166666666667e-05,9.021097956087903e-06,3
M20O80,MED1-OCT4,23,10,5.208333333333334e-05,4.5105489780439515e-05,3
M20O80,MED1-OCT4,23,11,6.25e-05,1.5625e-05,3
M20O80,MED1-OCT4,23,12,7.8125e-05,1.5625e-05,3
M20O80,MED1-OCT4,23,13,5.208333333333334e-05,3.608439182435161e-05,3
M20O80,MED1-OCT4,23,14,0.000125,5.633673867912482e-05,3
M20O80,MED1-OCT4,23,15,0.000125,5.6336738679124836e-05,3
M20O80,MED1-OCT4,23,16,0.00013020833333333333,9.021097956087891e-06,3
M20O80,MED1-OCT4,23,17,0.00011979166666666666,6.314768569261531e-05,3
M20O80,MED1-OCT4,24,0,0.00015104166666666667,3.9322054350368485e-05,3
M20O80,MED1-OCT4,24,1,0.00016666666666666666,5.022734771350497e-05,3
M20O80,MED1-OCT4,24,2,9.895833333333333e-05,7.864410870073697e-05,3
M20O80,MED1-OCT4,24,3,9.375000000000002e-05,4.133986423538423e-05,3
M20O80,MED1-OCT4,24,4,9.895833333333333e-05,2.3867581744561672e-05,3
M20O80,MED1-OCT4,24,5,8.854166666666667e-05,4.510548978043951e-05,3
M20O80,MED1-OCT4,24,6,0.000109375,2.7063293868263713e-05,3
M20O80,MED1-OCT4,24,7,3.6458333333333336e-05,1.8042195912175803e-05,3
M20O80,MED1-OCT4,24,8,3.125e-05,1.5625e-05,3
M20O80,MED1-OCT4,24,9,3.125e-05,1.5625e-05,3
M20O80,MED1-OCT4,24,10,5.208333333333334e-05,3.9322054350368485e-05,3
M20O80,MED1-OCT4,24,11,6.770833333333334e-05,2.3867581744561672e-05,3
M20O80,MED1-OCT4,24,12,6.770833333333334e-05,3.608439182435161e-05,3
M20O80,MED1-OCT4,24,13,6.25e-05,4.133986423538423e-05,3
M20O80,MED1-OCT4,24,14,5.7291666666666666e-05,3.252603124165832e-05,3
M20O80,MED1-OCT4,24,15,7.291666666666667e-05,2.3867581744561662e-05,3
M20O80,MED1-OCT4,24,16,8.854166666666667e-05,2.3867581744561666e-05,3
M20O80,MED1-OCT4,24,17,0.00011979166666666666,2.3867581744561662e-05,3
M20O80,MED1-OCT4,25,0,0.00014583333333333332,5.022734771350497e-05,3
M20O80,MED1-OCT4,25,1,0.00018749999999999998,4.133986423538423e-05,3
M20O80,MED1-OCT4,25,2,0.00015625,4.1339864235384224e-05,3
M20O80,MED1-OCT4,25,3,8.333333333333333e-05,6.314768569261531e-05,3
M20O80,MED1-OCT4,25,4,0.00011979166666666666,5.487319662944135e-05,3
M20O80,MED1-OCT4,25,5,9.895833333333333e-05,3.252603124165833e-05,3
M20O80,MED1-OCT4,25,6,0.00011979166666666666,5.487319662944134e-05,3
M20O80,MED1-OCT4,25,7,5.7291666666666666e-05,3.9322054350368485e-05,3
M20O80,MED1-OCT4,25,8,5.208333333333334e-05,4.773516348912334e-05,3
M20O80,MED1-OCT4,25,9,3.125e-05,5.412658773652742e-05,3
M20O80,MED1-OCT4,25,10,7.8125e-05,1.5624999999999997e-05,3
M20O80,MED1-OCT4,25,11,6.770833333333334e-05,9.021097956087908e-06,3
M20O80,MED1-OCT4,25,12,4.687500000000001e-05,4.133986423538423e-05,3
M20O80,MED1-OCT4,25,13,3.6458333333333336e-05,1.8042195912175803e-05,3
M20O80,MED1-OCT4,25,14,9.375000000000002e-05,3.125e-05,3
M20O80,MED1-OCT4,25,15,9.895833333333333e-05,8.018127249135757e-05,3
M20O80,MED1-OCT4,25,16,7.291666666666667e-05,2.386758174456167e-05,3
M20O80,MED1-OCT4,25,17,0.00011979166666666666,3.93220543503685e-05,3
M20O80,MED1-OCT4,26,0,0.00014583333333333335,1.8042195912175796e-05,3
M20O80,MED1-OCT4,26,1,0.00015625,3.125e-05,3
M20O80,MED1-OCT4,26,2,0.00021874999999999998,5.633673867912483e-05,3
M20O80,MED1-OCT4,26,3,9.895833333333333e-05,2.3867581744561672e-05,3
M20O80,MED1-OCT4,26,4,9.895833333333333e-05,6.505206248331664e-05,3
M20O80,MED1-OCT4,26,5,0.000125,1.562499999999999e-05,3
M20O80,MED1-OCT4,26,6,0.00011458333333333333,1.8042195912175806e-05,3
M20O80,MED1-OCT4,26,7,0.00011458333333333333,9.021097956087905e-06,3
M20O80,MED1-OCT4,26,8,0.00013020833333333333,2.386758174456167e-05,3
M20O80,MED1-OCT4,26,9,7.8125e-05,3.125e-05,3
M20O80,MED1-OCT4,26,10,0.00010416666666666667,6.505206248331664e-05,3
M20O80,MED1-OCT4,26,11,0.00016666666666666666,3.252603124165832e-05,3
M20O80,MED1-OCT4,26,12,0.00016145833333333333,7.045702738785771e-05,3
M20O80,MED1-OCT4,26,13,0.00014583333333333335,3.9322054350368485e-05,3
M20O80,MED1-OCT4,26,14,9.895833333333333e-05,3.6084391824351606e-05,3
M20O80,MED1-OCT4,26,15,8.333333333333333e-05,2.3867581744561666e-05,3
M20O80,MED1-OCT4,26,16,9.375000000000002e-05,3.125e-05,3
M20O80,MED1-OCT4,26,17,0.00017187500000000002,3.125e-05,3
M20O80,MED1-OCT4,27,0,0.00025,8.267972847076843e-05,3
M20O80,MED1-OCT4,27,1,0.000296875,7.1602745233685e-05,3
M20O80,MED1-OCT4,27,2,0.00039062499999999997,4.133986423538423e-05,3
M20O80,MED1-OCT4,27,3,0.0002708333333333333,7.707629472369135e-05,3
M20O80,MED1-OCT4,27,4,0.00028645833333333333,4.773516348912336e-05,3
M20O80,MED1-OCT4,27,5,0.00018750000000000003,3.125e-05,3
M20O80,MED1-OCT4,27,6,0.0002708333333333333,5.915529526875287e-05,3
M20O80,MED1-OCT4,27,7,0.0002916666666666667,2.386758174456167e-05,3
M20O80,MED1-OCT4,27,8,0.0003802083333333333,8.018127249135755e-05,3
M20O80,MED1-OCT4,27,9,0.00028645833333333333,6.505206248331664e-05,3
M20O80,MED1-OCT4,27,10,0.00036458333333333335,5.915529526875287e-05,3
M20O80,MED1-OCT4,27,11,0.0004427083333333333,0.0001253250980782913,3
M20O80,MED1-OCT4,27,12,0.00028645833333333333,3.252603124165831e-05,3
M20O80,MED1-OCT4,27,13,0.00028125,1.5624999999999973e-05,3
M20O80,MED1-OCT4,27,14,0.00021354166666666668,9.021097956087904e-05,3
M20O80,MED1-OCT4,27,15,0.00025520833333333336,8.018127249135756e-05,3
M20O80,MED1-OCT4,27,16,0.00025,1.5625000000000014e-05,3
M20O80,MED1-OCT4,27,17,0.00026041666666666666,7.21687836487032e-05,3
M20O80,MED1-OCT4,28,0,0.0002708333333333334,7.3840869160197e-05,3
M20O80,MED1-OCT4,28,1,0.00030208333333333335,3.252603124165833e-05,3
M20O80,MED1-OCT4,28,2,0.0002760416666666667,5.9155295268752847e-05,3
M20O80,MED1-OCT4,28,3,0.00019791666666666666,1.8042195912175806e-05,3
M20O80,MED1-OCT4,28,4,0.0002239583333333333,8.605578980134535e-05,3
M20O80,MED1-OCT4,28,5,0.00017187500000000002,4.133986423538423e-05,3
M20O80,MED1-OCT4,28,6,0.00019791666666666666,5.4873196629441355e-05,3
M20O80,MED1-OCT4,28,7,0.00018229166666666665,1.804219591217581e-05,3
M20O80,MED1-OCT4,28,8,0.00018229166666666665,4.7735163489123345e-05,3
M20O80,MED1-OCT4,28,9,0.00010416666666666667,4.773516348912334e-05,3
M20O80,MED1-OCT4,28,10,0.0002239583333333333,7.3840869160197e-05,3
M20O80,MED1-OCT4,28,11,0.00028125,7.160274523368498e-05,3
M20O80,MED1-OCT4,28,12,0.00021875,5.633673867912483e-05,3
M20O80,MED1-OCT4,28,13,0.00017708333333333335,4.773516348912333e-05,3
M20O80,MED1-OCT4,28,14,0.00018229166666666667,5.487319662944134e-05,3
M20O80,MED1-OCT4,28,15,0.000203125,4.133986423538424e-05,3
M20O80,MED1-OCT4,28,16,0.00017708333333333335,8.605578980134534e-05,3
M20O80,MED1-OCT4,28,17,0.000203125,4.133986423538422e-05,3
M20O80,MED1-OCT4,29,0,0.0002760416666666667,8.605578980134533e-05,3
M20O80,MED1-OCT4,29,1,0.00024479166666666665,4.773516348912333e-05,3
M20O80,MED1-OCT4,29,2,0.0002708333333333334,3.608439182435161e-05,3
M20O80,MED1-OCT4,29,3,0.00021354166666666668,2.3867581744561652e-05,3
M20O80,MED1-OCT4,29,4,0.000234375,9.50431645359097e-05,3
M20O80,MED1-OCT4,29,5,0.00028125,5.6336738679124816e-05,3
M20O80,MED1-OCT4,29,6,0.00024479166666666665,9.54703269782467e-05,3
M20O80,MED1-OCT4,29,7,0.00017708333333333335,6.505206248331664e-05,3
M20O80,MED1-OCT4,29,8,0.00021874999999999998,1.5624999999999997e-05,3
M20O80,MED1-OCT4,29,9,0.00016145833333333333,3.932205435036847e-05,3
M20O80,MED1-OCT4,29,10,0.0002708333333333333,7.864410870073697e-05,3
M20O80,MED1-OCT4,29,11,0.00029166666666666664,1.804219591217583e-05,3
M20O80,MED1-OCT4,29,12,0.00023958333333333332,1.804219591217581e-05,3
M20O80,MED1-OCT4,29,13,0.00019791666666666666,1.8042195912175816e-05,3
M20O80,MED1-OCT4,29,14,0.00028125,6.810779599282302e-05,3
M20O80,MED1-OCT4,29,15,0.00022916666666666666,3.252603124165833e-05,3
M20O80,MED1-OCT4,29,16,0.00015625,7.8125e-05,3
M20O80,MED1-OCT4,29,17,0.00021875,8.267972847076846e-05,3
M20O80,MED1-OCT4,30,0,0.0004895833333333333,5.022734771350503e-05,3
M20O80,MED1-OCT4,30,1,0.0005729166666666667,0.0001040363768512405,3
M20O80,MED1-OCT4,30,2,0.0006666666666666666,0.00012629537138523063,3
M20O80,MED1-OCT4,30,3,0.0006927083333333334,0.0001040363768512406,3
M20O80,MED1-OCT4,30,4,0.000640625,4.133986423538418e-05,3
M20O80,MED1-OCT4,30,5,0.000578125,0.00010937499999999999,3
M20O80,MED1-OCT4,30,6,0.0008333333333333334,7.864410870073697e-05,3
M20O80,MED1-OCT4,30,7,0.0011822916666666666,7.045702738785775e-05,3
M20O80,MED1-OCT4,30,8,0.0015520833333333333,0.00030870086484869675,3
M20O80,MED1-OCT4,30,9,0.0012864583333333332,0.00019536457639073997,3
M20O80,MED1-OCT4,30,10,0.0015572916666666667,0.00021893593288524685,3
M20O80,MED1-OCT4,30,11,0.001963541666666667,0.00023918671881677166,3
M20O80,MED1-OCT4,30,12,0.0012083333333333332,0.00017211157960269065,3
M20O80,MED1-OCT4,30,13,0.0011666666666666668,0.00013651398356334532,3
M20O80,MED1-OCT4,30,14,0.0009479166666666667,0.0001953645763907401,3
M20O80,MED1-OCT4,30,15,0.0005312499999999999,0.00014905300022139775,3
M20O80,MED1-OCT4,30,16,0.0005,0.00015388840315306416,3
M20O80,MED1-OCT4,30,17,0.0004583333333333333,4.510548978043952e-05,3
M20O80,MED1-OCT4,31,0,0.0004166666666666667,6.505206248331666e-05,3
M20O80,MED1-OCT4,31,1,0.00053125,1.5625000000000014e-05,3
M20O80,MED1-OCT4,31,2,0.000828125,0.00010937500000000002,3
M20O80,MED1-OCT4,31,3,0.0017239583333333334,0.00015014099276457876,3
M20O80,MED1-OCT4,31,4,0.0009583333333333333,8.605578980134538e-05,3
M20O80,MED1-OCT4,31,5,0.0004375,7.812500000000002e-05,3
M20O80,MED1-OCT4,31,6,0.000953125,0.00010245997694221878,3
M20O80,MED1-OCT4,31,7,0.003864583333333333,0.00018109727761160112,3
M20O80,MED1-OCT4,31,8,0.005145833333333333,0.00034422315920538114,3
M20O80,MED1-OCT4,31,9,0.004234375,0.00011267347735824977,3
M20O80,MED1-OCT4,31,10,0.003703125,0.000270632938682637,3
M20O80,MED1-OCT4,31,11,0.005697916666666667,0.0003910414446811659,3
M20O80,MED1-OCT4,31,12,0.0040885416666666665,0.00022768221869160838,3
M20O80,MED1-OCT4,31,13,0.00515625,0.000347985272676876,3
M20O80,MED1-OCT4,31,14,0.004229166666666667,0.00024323530060074177,3
M20O80,MED1-OCT4,31,15,0.0007500000000000001,0.00018944305707784592,3
M20O80,MED1-OCT4,31,16,0.0005104166666666667,7.384086916019699e-05,3
M20O80,MED1-OCT4,31,17,0.00039062499999999997,0.00011267347735824963,3
M20O80,OCT4-DNA,0,0,0.0,0.0,3
M20O80,OCT4-DNA,0,1,0.0,0.0,3
M20O80,OCT4-DNA,0,2,0.0,0.0,3
M20O80,OCT4-DNA,0,3,0.0,0.0,3
M20O80,OCT4-DNA,0,4,0.0,0.0,3
M20O80,OCT4-DNA,0,5,0.0,0.0,3
M20O80,OCT4-DNA,0,6,0.0,0.0,3
M20O80,OCT4-DNA,0,7,0.0,0.0,3
M20O80,OCT4-DNA,0,8,0.0,0.0,3
M20O80,OCT4-DNA,0,9,0.0,0.0,3
M20O80,OCT4-DNA,0,10,0.0,0.0,3
M20O80,OCT4-DNA,0,11,0.0,0.0,3
M20O80,OCT4-DNA,0,12,0.0,0.0,3
M20O80,OCT4-DNA,0,13,0.0,0.0,3
M20O80,OCT4-DNA,0,14,0.0,0.0,3
M20O80,OCT4-DNA,0,15,0.0,0.0,3
M20O80,OCT4-DNA,0,16,0.0,0.0,3
M20O80,OCT4-DNA,0,17,0.0,0.0,3
M20O80,OCT4-DNA,0,18,0.0,0.0,3
M20O80,OCT4-DNA,0,19,0.0,0.0,3
M20O80,OCT4-DNA,1,0,0.0,0.0,3
M20O80,OCT4-DNA,1,1,0.0,0.0,3
M20O80,OCT4-DNA,1,2,0.0,0.0,3
M20O80,OCT4-DNA,1,3,0.0,0.0,3
M20O80,OCT4-DNA,1,4,0.0,0.0,3
M20O80,OCT4-DNA,1,5,0.0,0.0,3
M20O80,OCT4-DNA,1,6,0.0,0.0,3
M20O80,OCT4-DNA,1,7,0.0,0.0,3
M20O80,OCT4-DNA,1,8,0.0,0.0,3
M20O80,OCT4-DNA,1,9,0.0,0.0,3
M20O80,OCT4-DNA,1,10,0.0,0.0,3
M20O80,OCT4-DNA,1,11,0.0,0.0,3
M20O80,OCT4-DNA,1,12,0.0,0.0,3
M20O80,OCT4-DNA,1,13,0.0,0.0,3
M20O80,OCT4-DNA,1,14,0.0,0.0,3
M20O80,OCT4-DNA,1,15,0.0,0.0,3
M20O80,OCT4-DNA,1,16,0.0,0.0,3
M20O80,OCT4-DNA,1,17,0.0,0.0,3
M20O80,OCT4-DNA,1,18,0.0,0.0,3
M20O80,OCT4-DNA,1,19,0.0,0.0,3
M20O80,OCT4-DNA,2,0,0.0,0.0,3
M20O80,OCT4-DNA,2,1,0.0,0.0,3
M20O80,OCT4-DNA,2,2,0.0,0.0,3
M20O80,OCT4-DNA,2,3,0.0,0.0,3
M20O80,OCT4-DNA,2,4,0.0,0.0,3
M20O80,OCT4-DNA,2,5,0.0,0.0,3
M20O80,OCT4-DNA,2,6,0.0,0.0,3
M20O80,OCT4-DNA,2,7,0.0,0.0,3
M20O80,OCT4-DNA,2,8,0.0,0.0,3
M20O80,OCT4-DNA,2,9,0.0,0.0,3
M20O80,OCT4-DNA,2,10,0.0,0.0,3
M20O80,OCT4-DNA,2,11,0.0,0.0,3
M20O80,OCT4-DNA,2,12,0.0,0.0,3
M20O80,OCT4-DNA,2,13,0.0,0.0,3
M20O80,OCT4-DNA,2,14,0.0,0.0,3
M20O80,OCT4-DNA,2,15,0.0,0.0,3
M20O80,OCT4-DNA,2,16,0.0,0.0,3
M20O80,OCT4-DNA,2,17,0.0,0.0,3
M20O80,OCT4-DNA,2,18,0.0,0.0,3
M20O80,OCT4-DNA,2,19,0.0,0.0,3
M20O80,OCT4-DNA,3,0,0.0,0.0,3
M20O80,OCT4-DNA,3,1,0.0,0.0,3
M20O80,OCT4-DNA,3,2,0.0,0.0,3
M20O80,OCT4-DNA,3,3,0.0,0.0,3
M20O80,OCT4-DNA,3,4,0.0,0.0,3
M20O80,OCT4-DNA,3,5,0.0,0.0,3
M20O80,OCT4-DNA,3,6,0.0,0.0,3
M20O80,OCT4-DNA,3,7,0.0,0.0,3
M20O80,OCT4-DNA,3,8,0.0,0.0,3
M20O80,OCT4-DNA,3,9,0.0,0.0,3
M20O80,OCT4-DNA,3,10,0.0,0.0,3
M20O80,OCT4-DNA,3,11,0.0,0.0,3
M20O80,OCT4-DNA,3,12,0.0,0.0,3
M20O80,OCT4-DNA,3,13,0.0,0.0,3
M20O80,OCT4-DNA,3,14,0.0,0.0,3
M20O80,OCT4-DNA,3,15,0.0,0.0,3
M20O80,OCT4-DNA,3,16,0.0,0.0,3
M20O80,OCT4-DNA,3,17,0.0,0.0,3
M20O80,OCT4-DNA,3,18,0.0,0.0,3
M20O80,OCT4-DNA,3,19,0.0,0.0,3
M20O80,OCT4-DNA,4,0,0.0,0.0,3
M20O80,OCT4-DNA,4,1,0.0,0.0,3
M20O80,OCT4-DNA,4,2,0.0,0.0,3
M20O80,OCT4-DNA,4,3,0.0,0.0,3
M20O80,OCT4-DNA,4,4,0.0,0.0,3
M20O80,OCT4-DNA,4,5,0.0,0.0,3
M20O80,OCT4-DNA,4,6,0.0,0.0,3
M20O80,OCT4-DNA,4,7,0.0,0.0,3
M20O80,OCT4-DNA,4,8,0.0,0.0,3
M20O80,OCT4-DNA,4,9,0.0,0.0,3
M20O80,OCT4-DNA,4,10,0.0,0.0,3
M20O80,OCT4-DNA,4,11,0.0,0.0,3
M20O80,OCT4-DNA,4,12,0.0,0.0,3
M20O80,OCT4-DNA,4,13,0.0,0.0,3
M20O80,OCT4-DNA,4,14,0.0,0.0,3
M20O80,OCT4-DNA,4,15,0.0,0.0,3
M20O80,OCT4-DNA,4,16,0.0,0.0,3
M20O80,OCT4-DNA,4,17,0.0,0.0,3
M20O80,OCT4-DNA,4,18,0.0,0.0,3
M20O80,OCT4-DNA,4,19,0.0,0.0,3
M20O80,OCT4-DNA,5,0,0.0,0.0,3
M20O80,OCT4-DNA,5,1,0.0,0.0,3
M20O80,OCT4-DNA,5,2,0.0,0.0,3
M20O80,OCT4-DNA,5,3,0.0,0.0,3
M20O80,OCT4-DNA,5,4,0.0,0.0,3
M20O80,OCT4-DNA,5,5,0.0,0.0,3
M20O80,OCT4-DNA,5,6,0.0,0.0,3
M20O80,OCT4-DNA,5,7,0.0,0.0,3
M20O80,OCT4-DNA,5,8,0.0,0.0,3
M20O80,OCT4-DNA,5,9,0.0,0.0,3
M20O80,OCT4-DNA,5,10,0.0,0.0,3
M20O80,OCT4-DNA,5,11,0.0,0.0,3
M20O80,OCT4-DNA,5,12,0.0,0.0,3
M20O80,OCT4-DNA,5,13,0.0,0.0,3
M20O80,OCT4-DNA,5,14,0.0,0.0,3
M20O80,OCT4-DNA,5,15,0.0,0.0,3
M20O80,OCT4-DNA,5,16,0.0,0.0,3
M20O80,OCT4-DNA,5,17,0.0,0.0,3
M20O80,OCT4-DNA,5,18,0.0,0.0,3
M20O80,OCT4-DNA,5,19,0.0,0.0,3
M20O80,OCT4-DNA,6,0,0.0,0.0,3
M20O80,OCT4-DNA,6,1,0.0,0.0,3
M20O80,OCT4-DNA,6,2,0.0,0.0,3
M20O80,OCT4-DNA,6,3,0.0,0.0,3
M20O80,OCT4-DNA,6,4,0.0,0.0,3
M20O80,OCT4-DNA,6,5,0.0,0.0,3
M20O80,OCT4-DNA,6,6,0.0,0.0,3
M20O80,OCT4-DNA,6,7,0.0,0.0,3
M20O80,OCT4-DNA,6,8,0.0,0.0,3
M20O80,OCT4-DNA,6,9,0.0,0.0,3
M20O80,OCT4-DNA,6,10,0.0,0.0,3
M20O80,OCT4-DNA,6,11,0.0,0.0,3
M20O80,OCT4-DNA,6,12,0.0,0.0,3
M20O80,OCT4-DNA,6,13,0.0,0.0,3
M20O80,OCT4-DNA,6,14,0.0,0.0,3
M20O80,OCT4-DNA,6,15,0.0,0.0,3
M20O80,OCT4-DNA,6,16,0.0,0.0,3
M20O80,OCT4-DNA,6,17,0.0,0.0,3
M20O80,OCT4-DNA,6,18,0.0,0.0,3
M20O80,OCT4-DNA,6,19,0.0,0.0,3
M20O80,OCT4-DNA,7,0,0.0,0.0,3
